Fraudolent,SMS_test,ID,Date and Time
0,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,7RCL3GK,2017-04-08
0,"Sorry, I'll call later in meeting.",8FTKBEQ,2017-01-17
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",TA76M13,2018-03-21
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",4G3H7VU,2017-08-09
0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,N7LGGRZ,2016-10-01
0,Lol they were mad at first but then they woke up and gave in.,G6K3MMV,2018-09-04
0,"I think we're going to finn's now, come",XUBAC1C,2016-02-24
0,Yes its possible but dint try. Pls dont tell to any one k,1B7D1D7,2017-08-03
1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,2YT5FEG,2016-06-25
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",OKA88BZ,2016-10-26
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,1MMKSV3,2016-08-23
0,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",TQCV95L,2017-05-30
0,K..k..i'm also fine:)when will you complete the course?,MARIK8K,2016-09-26
0,R u in this continent?,TKYWXHI,2016-02-22
0,Oh really?? Did you make it on air? What's your talent?,S76S5WA,2018-05-03
0,:-) yeah! Lol. Luckily i didn't have a starring role like you!,T3I7HMM,2018-03-21
1,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,1BU3J6V,2017-10-26
0,So when do you wanna gym harri,5JQ6X5K,2018-03-27
0,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",3ARP11K,2016-12-22
0,I'm home. Doc gave me pain meds says everything is fine.,LA9XA06,2017-06-09
0,Where r we meeting?,ZYZT1ND,2017-12-11
0,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,8PXW38I,2017-07-20
0,We're finally ready fyi,2P0Z6SF,2018-07-27
0,Ok lor ü reaching then message me.,ZFBNTAH,2018-07-07
0,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,I0WESXZ,2018-04-21
0,No current and food here. I am alone also,YT57RXP,2016-04-29
0,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,REF6UCW,2017-10-25
0,Joy's father is John. Then John is the NAME of Joy's father. Mandan,SH7PREX,2017-04-01
0,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0MR3E13,2016-07-17
0,Ok lor. I'm in town now lei.,HQYTYN1,2016-04-18
0,Umma. Did she say anything,MTPXAIB,2018-06-23
0,Why de. You looking good only:-)..,RM79W1J,2018-06-10
0,In that case I guess I'll see you at campus lodge,IDB3RL7,2016-12-05
0,HMM yeah if your not too grooved out! And im looking forward to my pound special :),OXQP5PI,2016-12-17
0,"As usual..iam fine, happy &amp; doing well..:)",G0OZ51R,2016-09-22
0,Aiyar sorry lor forgot 2 tell u...,N6UBLH0,2018-02-11
0,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,AUZ63QI,2018-03-10
0,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",L771NZL,2017-12-17
0,Have you laid your airtel line to rest?,JZSSH0P,2017-09-08
0,You do your studies alone without anyones help. If you cant no need to study.,AXNP3HR,2017-11-01
0,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,UZEFOBH,2018-04-23
0,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,1V110WP,2017-09-18
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",2PLXF0X,2018-07-28
0,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",HD0YR3A,2018-07-30
0,I'm okay. Chasing the dream. What's good. What are you doing next.,09Y4LXL,2016-11-22
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",L0W2FNC,2018-06-05
0,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,1W28LJV,2017-05-29
0,My birthday is on feb  &lt;#&gt;  da. .,QS23KTM,2017-03-22
0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0N2P18E,2018-01-15
1,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,GLD6DHE,2016-09-22
0,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,FQQSLLK,2017-11-26
1,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",QQ4DW7M,2018-08-09
0,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",PI0BNN4,2016-05-07
0,But i have to. I like to have love and arrange.,TWQGKNW,2016-12-13
0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,R9QCYLM,2017-10-04
0,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,L03MLKC,2016-09-15
0,Thank god they are in bed!,FOLBP0H,2018-08-02
0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,HBAOR8S,2017-09-06
0,No prob. I will send to your email.,H5Q179I,2016-05-27
0,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",X83GGVA,2018-07-08
0,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",OZ05WBZ,2017-12-10
0,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",TZKMEE0,2016-09-07
1,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,GTHMDZ4,2018-03-25
0,Ok. C u then.,0ACCPHJ,2017-07-30
0,"Machan you go to gym tomorrow,  i wil come late goodnight.",2MJHGBR,2016-05-08
0,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!",QPRDQPS,2017-09-27
1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,5R8LWOE,2018-01-15
1,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",J3VSNQ2,2016-12-18
0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",O5KQC22,2018-04-14
0,Its ok..come to my home it vl nice to meet and v can chat..,P12QX81,2016-06-14
0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",TIMOEWF,2016-05-18
0,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",VDRHN9D,2017-03-20
0,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",NIRIHP5,2018-05-29
0,"Like  &lt;#&gt; , same question",8E3F802,2016-09-25
0,Would me smoking you out help us work through this difficult time,6S60X1Z,2017-10-15
0,Kinda. First one gets in at twelve! Aah. Speak tomo,XYIGI0X,2018-05-06
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",3UGB0KM,2018-09-15
1,3. You have received your mobile content. Enjoy,0QRLDK0,2016-06-26
0,"Okay, good, no problem, and thanx!",1F47Q8T,2016-04-16
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",9Q0KI3D,2017-06-17
0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",EMJICG4,2016-05-06
0,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,3JM60WB,2017-11-15
0,Ok. But i finish at 6.,BYD92P3,2017-01-23
0,Hey whats up? U sleeping all morning?,ALIZIO5,2018-03-01
0,When did dad get back.,JNY6DSY,2018-04-04
0,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,KMY3G5X,2017-07-04
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,BT4KR4T,2017-09-18
0,Can you do online transaction?,P441LQJ,2016-03-03
0,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,RDPKT1D,2018-08-19
0,Sorry da thangam.it's my mistake.,E9HJL6B,2016-04-30
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,VRVI5BX,2018-01-14
1,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,SZYCITR,2016-11-29
0,Serious? What like proper tongued her,A5BUXU2,2016-12-25
0,No way I'm going back there!,DMO17UB,2016-11-08
0,You didnt complete your gist oh.,CXB5PAO,2017-04-03
0,"Yeah, where's your class at?",OFV79WP,2018-06-30
0,At 7 we will go ok na.,6ZN763P,2016-04-24
0,Oh k k:)but he is not a big hitter.anyway good,F4Y8P1T,2018-09-07
0,I'm at home. Please call,3OUXLXH,2018-07-20
0,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,3X1ZDNS,2017-04-12
1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,YLGEOSV,2018-08-15
0,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",TF33XOM,2016-09-27
0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,3QNU1GG,2017-06-05
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,8WNBC24,2017-07-20
1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,OEPQA8B,2018-05-11
0,Alex says he's not ok with you not being ok with it,YK0GBAA,2016-02-20
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",POLW6WI,2017-07-08
0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,3S4QY6Z,2017-04-02
0,Yo sorry was in the shower sup,X5D74MO,2016-06-01
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",NHW5OOW,2018-03-06
0,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,CPHW3FY,2018-05-14
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",FJSKJY8,2016-07-18
0,Ok i msg u b4 i leave my house.,3ST3YX6,2018-06-26
0,No did you check? I got his detailed message now,3304IAW,2016-08-20
0,Ok... C ya...,ZUIBNVH,2016-09-06
0,Then we gotta do it after that,ZEM8U3G,2016-07-28
0,Da is good good player.why he is unsold.,EL1E17N,2018-01-03
0,Can i get your opinion on something first?,CNR7X5M,2018-05-13
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",UQF17TM,2017-01-05
0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",56GWS0U,2018-06-27
0,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am,ZY88PUH,2016-10-09
0,I've sent ü my part..,QEOHCJL,2016-08-02
0,Okie...,4IS1R55,2018-08-12
0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,PZQRVNT,2017-05-26
0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,1FGDLOA,2018-06-08
0,I'll talk to the others and probably just come early tomorrow then,LY2WZYI,2017-10-27
0,Ew are you one of them?,FSSSJ7S,2016-04-18
0,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",LDA0PCA,2016-04-13
0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,E9APP94,2016-10-07
0,Sorry completely forgot * will pop em round this week if your still here?,NOMQH2M,2018-02-13
0,K k :-):-) then watch some films.,DVO8IRI,2017-03-01
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,TMISBL6,2018-06-05
0,"Just wondering, the others just took off",KXEEKK1,2017-12-12
0,My drive can only be read. I need to write,0YJB1HH,2017-10-03
1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,IIBE3J5,2016-03-22
0,He remains a bro amongst bros,SE9WUE9,2018-07-19
0,Well done and ! luv ya all,9P30E3O,2016-09-04
1,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,8DO0Q46,2018-08-07
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,E07BP40,2017-10-21
0,"Alright we're hooked up, where you guys at",XTPNWXC,2016-04-18
0,Okay... We wait ah,IEQW4W0,2017-12-04
0,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,BP3LXII,2018-03-18
0,"Its ok., i just askd did u knw tht no?",I47G9DX,2018-05-08
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,DZM6KTK,2017-09-03
